loan_id,update_month,is_true_conflict
LN101872,2024-01,1
LN105381,2025-01,1
LN100744,2025-10,0
LN104659,2025-09,0
LN104418,2024-01,0
LN108018,2025-09,0
LN108320,2024-01,0
LN106879,2024-11,1
LN100865,2025-03,0
LN102664,2025-03,1
LN102807,2025-08,0
LN100889,2025-11,1
LN108775,2024-08,0
LN103923,2025-05,0
LN108093,2025-04,0
LN107602,2024-10,0
LN102219,2025-08,0
LN103896,2024-06,1
LN101358,2023-09,1
LN104576,2022-03,1
LN103292,2022-07,0
LN103767,2024-12,1
LN102681,2025-09,0
LN100659,2023-12,1
LN103305,2022-05,0
LN105349,2024-05,0
LN103250,2023-08,0
LN105439,2023-06,0
LN104247,2023-01,1
LN101363,2023-05,0
LN102339,2023-05,0
LN106783,2024-07,1
LN104684,2024-04,0
LN108267,2023-05,1
LN108804,2023-11,1
LN105175,2022-10,0
LN105265,2025-10,0
LN103849,2022-06,0
LN104459,2024-10,0
LN108561,2023-12,1
LN107803,2025-07,0
LN107703,2023-02,1
LN101223,2024-04,1
LN100803,2025-08,1
LN108819,2024-10,1
LN103627,2025-12,0
LN106860,2025-11,1
LN102916,2025-07,0
LN104429,2025-06,1
LN100385,2022-12,0
LN105063,2025-03,0
LN106637,2023-06,0
LN108903,2025-05,1
LN107506,2023-09,0
LN104592,2023-03,1
LN103321,2023-06,1
LN105434,2023-05,0
LN104229,2022-06,0
LN100550,2025-03,0
LN108248,2023-02,0
LN107708,2024-08,0
LN105776,2023-04,1
LN106119,2023-01,0
LN107127,2025-02,0
LN101709,2024-09,0
LN104509,2025-11,0
LN106496,2024-10,1
LN104298,2023-06,0
LN106045,2023-08,0
LN105846,2025-04,0
LN107314,2025-05,0
LN108295,2024-06,0
LN102904,2024-08,0
LN106676,2025-08,0
LN108179,2025-12,1
LN107856,2021-11,0
LN101478,2025-01,0
LN107644,2022-12,0
LN104963,2023-08,0
LN107843,2025-03,0
LN105348,2022-07,0
LN101913,2025-01,0
LN106564,2022-11,0
LN105300,2022-03,1
LN100468,2025-01,1
LN103591,2023-07,0
LN100177,2023-11,1
LN102424,2024-07,0
LN105386,2024-11,1
LN101665,2024-09,1
LN100364,2024-07,0
LN100885,2024-06,1
LN108023,2022-06,1
LN103288,2022-02,1
LN108687,2024-08,0
LN106991,2025-03,1
LN108701,2023-11,0
LN104082,2024-04,0
LN107382,2023-07,0
LN103583,2023-09,1
LN108386,2025-11,0
LN100257,2024-02,1
LN100712,2024-10,1
LN107665,2023-11,0
LN101010,2025-02,1
LN100932,2024-08,0
LN100878,2023-11,0
LN106919,2025-09,0
LN103878,2025-01,0
LN107419,2025-09,0
LN102252,2025-12,0
LN105787,2024-10,1
LN101580,2023-12,0
LN107992,2024-11,0
LN101764,2025-07,0
LN102933,2023-02,0
LN107226,2023-01,0
LN108334,2025-08,1
LN104182,2022-01,0
LN102088,2024-12,0
LN101812,2025-05,0
LN100286,2022-09,0
LN105324,2025-01,0
LN101577,2025-06,1
LN105432,2025-11,1
LN107101,2024-12,0
LN101238,2025-05,0
LN103449,2024-09,0
LN101444,2022-06,0
LN100154,2024-12,1
LN100548,2024-05,0
LN101502,2023-11,1
LN101411,2024-03,0
LN102471,2024-11,0
LN101483,2023-09,0
LN101846,2023-02,0
LN108424,2022-09,0
LN104936,2025-11,0
LN101166,2022-06,1
LN102125,2025-02,0
LN105167,2025-11,0
LN102864,2022-06,1
LN101780,2025-10,0
LN106035,2023-06,1
LN104322,2025-11,1
LN102550,2023-10,0
LN107972,2023-09,0
LN107930,2022-11,0
LN101176,2023-08,0
LN100324,2024-11,0
LN106624,2024-04,0
LN102762,2025-02,0
LN101871,2025-07,0
LN108418,2025-12,1
LN102394,2025-11,0
LN100024,2024-06,0
LN100943,2025-06,0
LN106182,2022-08,0
LN105130,2023-02,0
LN108989,2023-08,0
LN106053,2022-11,1
LN106941,2023-01,0
LN108449,2023-08,1
LN105124,2023-04,0
LN100213,2025-12,1
LN101126,2025-01,1
LN101966,2023-08,0
LN108318,2024-11,0
LN107315,2025-03,0
LN103480,2024-11,0
LN104337,2024-11,1
LN103519,2025-12,1
LN104295,2025-08,0
LN100322,2024-10,1
LN103277,2022-07,0
LN106546,2024-05,0
LN106454,2023-09,0
LN107612,2023-08,1
LN101163,2025-08,1
LN103195,2022-07,0
LN106331,2024-06,0
LN108464,2024-04,0
LN105561,2024-01,0
LN102417,2024-05,0
LN101946,2024-12,0
LN107822,2021-09,0
LN102785,2023-11,0
LN103806,2025-01,0
LN100622,2022-04,1
LN105206,2024-12,0
LN100153,2024-03,0
LN102496,2024-08,0
LN104296,2025-06,0
LN101782,2025-12,0
LN106632,2023-01,0
LN105847,2023-11,1
LN103854,2024-07,1
LN102779,2025-02,1
LN108516,2024-01,1
LN108700,2025-02,0
LN102228,2024-01,0
LN108392,2025-11,1
LN101088,2024-06,0
LN101793,2024-04,1
LN106483,2023-10,0
LN104678,2023-12,1
LN106307,2024-11,0
LN103804,2023-01,0
LN102490,2024-11,0
LN100868,2024-07,0
LN105656,2025-11,0
LN106631,2024-09,0
LN107603,2023-08,1
LN101752,2024-03,0
LN101787,2025-04,0
LN101206,2025-01,1
LN108580,2022-04,1
LN100278,2021-09,1
LN106242,2025-07,1
LN101518,2023-03,0
LN108508,2021-10,0
LN104999,2025-10,0
LN102726,2023-09,0
LN101518,2024-02,0
LN101396,2024-01,1
LN100277,2024-06,1
LN108435,2021-12,0
LN101910,2024-09,0
LN103032,2025-08,0
LN102628,2024-03,0
LN100718,2023-03,0
LN100338,2024-07,0
LN102277,2022-04,0
LN105503,2024-01,0
LN100451,2025-09,0
LN104454,2024-04,1
LN103721,2024-12,0
LN105416,2023-11,0
LN104193,2025-08,0
LN105033,2023-04,0
LN101099,2025-09,1
LN106039,2022-07,0
LN102271,2024-01,0
LN103573,2025-12,0
LN101121,2023-06,1
LN105777,2025-03,0
LN101382,2025-08,0
LN101287,2025-03,0
LN108950,2023-02,1
LN106188,2023-02,0
LN106874,2025-06,1
LN104173,2023-06,0
LN103690,2025-07,1
LN104236,2025-09,1
LN105554,2023-08,0
LN103783,2025-05,0
LN100690,2025-03,0
LN104425,2024-11,1
LN108133,2024-12,0
LN105417,2025-09,0
LN100807,2022-09,1
LN102641,2025-03,1
LN105920,2023-02,1
LN108320,2024-09,1
LN101804,2023-03,0
LN108130,2025-04,0
LN102970,2024-08,0
LN107243,2022-08,1
LN105299,2025-01,0
LN103535,2024-10,0
LN100313,2025-12,0
LN100009,2022-09,1
LN102771,2022-06,0
LN102575,2024-09,0
LN105240,2023-02,0
LN105920,2024-12,0
LN107161,2024-08,0
LN108191,2023-04,1
LN101357,2024-10,0
LN108010,2023-08,1
LN107125,2024-08,1
LN107812,2024-10,0
LN103103,2023-06,0
LN100886,2021-10,0
LN104762,2024-12,0
LN100912,2023-09,1
LN106884,2021-11,0
LN105867,2025-04,0
LN101078,2023-05,1
LN101806,2022-09,0
LN103239,2021-10,1
LN100880,2025-01,0
LN102293,2024-07,0
LN108026,2024-10,0
LN102637,2025-05,0
LN105041,2022-10,0
LN101275,2024-09,0
LN105286,2025-07,0
LN100177,2025-06,0
LN108451,2024-09,0
LN101793,2023-07,0
LN102806,2025-08,0
LN102733,2023-06,0
LN104110,2025-02,1
LN105932,2025-09,1
LN105874,2024-08,1
LN101881,2025-08,0
LN103140,2023-12,0
LN101511,2022-04,1
LN108027,2024-11,0
LN102466,2025-01,0
LN107385,2021-11,1
LN102136,2023-08,0
LN102257,2025-10,0
LN108207,2025-02,0
LN105593,2025-02,1
LN101087,2025-04,1
LN108408,2022-08,1
LN106484,2025-06,0
LN104650,2024-01,0
LN108450,2024-01,0
LN100590,2024-12,1
LN102089,2021-07,1
LN103097,2023-02,0
LN101133,2025-10,0
LN101193,2025-01,1
LN107248,2024-11,1
LN101478,2022-10,0
LN100541,2023-02,0
LN103495,2025-12,0
LN108738,2025-07,0
LN102088,2024-05,0
LN105993,2025-03,0
LN108431,2024-02,0
LN107736,2024-11,0
LN106260,2022-08,1
LN100431,2024-06,0
LN101496,2024-11,0
LN106109,2025-09,0
LN108492,2024-11,0
LN106981,2023-11,0
LN101810,2025-05,0
LN104105,2024-02,0
LN100033,2023-10,0
LN108434,2024-08,1
LN107036,2024-05,0
LN104742,2022-12,0
LN100424,2025-06,0
LN104916,2022-11,0
LN103513,2023-02,1
LN102547,2023-12,1
LN101507,2025-10,1
LN102853,2024-12,0
LN101345,2024-12,0
LN104182,2023-11,0
LN101778,2023-01,0
LN102544,2025-09,1
LN106814,2023-03,1
LN101896,2025-07,1
LN101626,2023-07,0
LN107652,2022-11,0
LN108683,2024-08,0
LN100071,2022-02,0
LN101038,2023-11,0
LN106690,2025-06,1
LN100188,2022-08,1
LN106435,2024-08,0
LN102006,2023-01,0
LN101803,2023-12,0
LN101065,2025-12,0
LN100255,2022-08,0
LN108375,2025-11,0
LN106648,2025-04,0
LN105061,2025-12,1
LN108455,2023-06,0
LN104614,2025-02,1
LN101646,2024-07,0
LN102635,2022-07,0
LN103247,2021-10,0
LN104494,2022-08,0
LN107049,2024-04,1
LN103771,2024-03,1
LN107449,2024-08,0
LN105234,2023-04,0
LN104922,2024-12,0
LN100627,2024-11,0
LN101815,2023-11,0
LN106961,2024-11,0
LN106847,2025-07,0
LN102764,2023-12,0
LN105030,2023-02,1
LN106059,2025-07,1
LN102202,2024-07,0
LN102570,2024-06,0
LN103032,2025-11,0
LN101048,2025-04,1
LN108274,2023-04,0
LN101289,2025-02,1
LN102986,2025-03,0
LN101139,2023-11,0
LN104216,2024-11,0
LN108833,2025-01,1
LN106290,2025-04,0
LN107668,2023-04,0
LN101367,2023-12,0
LN105980,2024-07,1
LN108228,2024-01,1
LN106520,2023-05,1
LN104548,2025-04,0
LN105593,2023-12,0
LN106556,2022-10,0
LN102393,2025-02,1
LN103713,2025-12,1
LN103422,2025-07,0
LN108753,2024-03,0
LN100937,2024-07,0
LN105379,2025-01,1
LN101991,2024-12,0
LN108175,2025-05,0
LN106186,2023-03,0
LN100648,2025-06,0
LN107786,2024-08,1
LN108030,2024-01,0
LN104810,2022-07,1
LN100430,2024-08,0
LN101341,2022-06,0
LN102201,2024-03,0
LN104287,2024-09,0
LN106613,2022-02,1
LN106024,2024-12,0
LN101338,2024-10,0
LN100634,2023-04,0
LN106868,2024-11,0
LN101114,2023-03,1
LN101095,2024-01,0
LN107489,2022-07,0
LN108314,2023-01,0
LN103983,2023-12,0
LN105230,2023-08,0
LN101097,2025-05,0
LN107443,2025-06,0
LN107869,2025-08,0
LN108214,2025-08,0
LN105936,2022-12,0
LN108120,2024-03,0
LN103369,2024-03,0
LN102659,2022-07,1
LN106935,2024-03,0
LN106998,2023-01,0
LN105978,2025-07,0
LN107225,2024-06,0
LN100253,2024-05,0
LN102635,2023-01,0
LN106462,2023-12,0
LN100255,2024-05,0
LN101868,2024-06,1
LN108148,2023-08,0
LN105404,2024-01,0
LN103483,2023-05,1
LN102811,2025-03,0
LN100801,2023-06,0
LN106713,2024-01,0
LN100213,2025-05,0
LN103439,2024-09,1
LN101166,2021-12,0
LN105084,2024-12,0
LN101340,2025-03,0
LN102453,2025-09,0
LN104422,2024-12,1
LN101534,2025-06,0
LN105680,2025-08,1
LN107910,2023-07,0
LN102890,2025-08,0
LN105067,2021-08,0
LN105378,2024-03,1
LN101740,2025-03,1
LN107640,2024-05,0
LN102592,2024-09,0
LN106170,2024-04,0
LN107451,2024-12,1
LN105441,2024-12,1
LN103311,2023-06,1
LN104582,2025-03,0
LN102322,2024-01,0
LN104014,2022-09,0
LN108926,2025-09,1
LN100484,2025-11,1
LN106738,2023-07,1
LN105246,2025-02,0
LN100132,2025-09,0
LN100011,2025-08,1
LN107137,2024-11,0
LN103082,2023-05,1
LN105202,2025-05,0
LN107545,2025-11,1
LN101074,2025-02,1
LN100443,2023-09,0
LN105710,2023-02,0
LN102365,2023-02,0
LN105246,2025-05,0
LN101487,2021-07,0
LN103176,2023-09,1
LN102514,2025-09,0
LN106292,2023-05,1
LN105442,2024-12,0
LN105089,2024-04,0
LN105539,2025-06,0
LN108187,2022-06,1
LN101299,2021-08,1
LN107966,2025-12,1
LN101094,2023-11,0
LN100398,2025-12,0
LN107071,2025-07,1
LN100217,2024-02,0
LN104955,2023-05,1
LN102701,2024-08,0
LN107319,2022-03,0
LN101445,2025-11,0
LN100447,2025-02,0
LN104392,2023-12,0
LN101986,2025-05,0
LN104280,2025-04,1
LN101169,2025-12,1
LN103253,2024-04,0
LN102645,2021-07,1
LN101484,2023-12,0
LN100485,2023-04,1
LN104550,2024-05,0
LN108871,2023-10,0
LN101804,2022-06,0
LN108746,2025-12,0
LN100145,2025-10,1
LN107632,2025-10,0
LN105573,2025-02,0
LN101756,2022-10,0
LN103405,2022-09,1
LN103396,2025-11,0
LN107895,2023-11,0
LN100092,2024-12,0
LN107923,2023-03,1
LN107580,2022-07,0
LN104045,2021-08,1
LN103746,2024-05,0
LN105859,2025-04,0
LN108881,2023-08,0
LN106650,2023-03,0
LN105444,2025-01,0
LN105077,2022-04,1
LN105049,2025-11,0
LN105796,2025-03,0
LN104941,2024-04,0
LN102042,2024-08,0
LN101992,2025-11,0
LN104155,2024-09,1
LN106217,2023-05,1
LN103110,2023-11,0
LN105308,2024-03,1
LN108653,2024-08,0
LN104624,2025-12,1
LN101426,2025-04,0
LN100383,2022-10,1
LN108724,2025-01,1
LN104434,2023-12,1
LN103348,2023-04,0
LN100933,2024-06,1
LN108268,2022-04,0
LN101432,2023-06,0
LN104870,2023-05,1
LN100682,2024-11,1
LN101190,2025-12,0
LN105378,2023-09,0
LN100224,2025-05,1
LN104160,2025-09,1
LN105826,2023-03,1
LN107097,2025-04,0
LN107073,2025-09,0
LN108342,2023-05,0
LN106917,2022-08,0
LN108439,2024-01,0
LN101199,2025-02,0
LN106958,2024-02,0
LN103293,2025-09,0
LN107657,2025-03,0
LN104605,2024-11,0
LN108623,2025-11,1
LN101554,2023-03,0
LN108737,2023-11,1
LN105467,2025-07,0
LN104234,2024-05,0
LN101633,2024-10,0
LN105591,2025-06,0
LN102512,2025-04,0
LN103379,2024-02,0
LN107274,2023-06,0
LN102762,2023-02,0
LN107160,2023-05,0
LN107221,2024-07,0
LN104142,2024-08,0
LN107469,2022-03,0
LN108426,2025-11,0
LN103356,2025-04,1
LN107784,2025-08,1
LN104715,2023-04,1
LN103513,2021-12,0
LN107526,2024-02,0
LN106984,2025-02,0
LN100090,2023-11,0
LN108908,2024-01,0
LN103696,2025-03,0
LN101555,2022-01,1
LN106841,2025-08,0
LN102840,2023-01,0
LN107570,2024-08,1
LN101649,2024-06,0
LN105533,2024-10,1
LN108819,2022-02,0
LN102760,2024-09,0
LN105967,2024-08,0
LN106539,2025-05,0
LN108225,2024-04,0
LN105745,2023-11,1
LN104214,2024-05,0
LN102552,2022-04,0
LN103336,2025-12,1
LN107285,2025-03,0
LN106288,2023-03,0
LN108052,2023-02,1
LN105691,2024-10,0
LN107416,2024-11,0
LN107892,2024-07,1
LN107873,2023-03,0
LN104822,2025-01,0
LN108393,2022-07,0
LN106114,2025-05,0
LN106949,2025-10,0
LN103322,2025-07,1
LN104826,2025-09,1
LN100838,2022-02,0
LN107277,2025-01,1
LN104654,2024-08,0
LN105971,2023-06,0
LN108347,2023-07,0
LN103659,2025-05,0
LN106685,2025-08,0
LN100009,2023-12,0
LN101794,2023-12,0
LN102722,2021-12,0
LN107409,2024-10,0
LN106614,2025-04,1
LN104842,2024-08,0
LN105179,2023-04,1
LN106042,2023-03,0
LN103786,2022-06,1
LN100022,2024-03,1
LN102540,2025-10,0
LN103446,2024-09,1
LN101792,2025-12,1
LN105787,2024-03,1
LN103627,2024-05,0
LN101567,2024-08,0
LN102402,2025-02,0
LN106760,2023-01,0
LN103236,2024-11,0
LN101599,2025-12,0
LN105113,2025-02,0
LN106494,2022-10,0
LN102498,2023-09,0
LN108812,2023-12,0
LN100271,2022-05,1
LN108381,2024-01,1
LN107842,2025-02,0
LN106190,2025-03,1
LN101686,2023-06,1
LN103390,2024-04,0
LN101583,2023-12,1
LN100414,2021-07,0
LN100430,2021-11,0
LN108654,2021-08,0
LN101267,2024-01,0
LN106642,2025-01,0
LN103875,2024-04,1
LN106640,2025-04,1
LN103099,2023-02,0
LN108816,2024-01,0
LN107914,2022-02,0
LN103394,2024-09,0
LN105398,2024-10,0
LN101208,2023-05,1
LN106400,2023-07,1
LN102665,2025-04,0
LN102513,2025-06,0
LN108443,2024-01,1
LN107143,2025-05,0
LN107261,2025-12,0
LN104215,2025-09,0
LN107164,2024-01,1
LN105553,2023-10,0
LN100117,2022-11,1
LN104014,2022-12,0
LN103964,2024-09,0
LN100094,2025-04,0
LN100026,2024-03,1
LN102605,2024-10,0
LN105689,2024-11,0
LN104984,2024-06,1
LN100700,2024-08,0
LN107508,2025-05,0
LN108077,2024-03,0
LN105039,2024-10,0
LN102774,2025-11,0
LN103430,2025-06,0
LN104139,2024-01,1
LN100990,2023-02,1
LN104335,2025-01,1
LN108892,2024-07,0
LN108608,2024-02,0
LN106001,2024-10,1
LN101228,2025-12,0
LN107517,2025-11,0
LN106590,2024-05,1
LN102924,2023-05,1
LN108417,2023-11,0
LN103665,2023-07,1
LN105692,2025-12,0
LN100457,2024-07,0
LN106194,2023-02,0
LN101051,2024-09,1
LN104433,2021-11,0
LN100428,2022-07,0
LN106494,2024-09,0
LN104984,2024-05,1
LN101199,2024-11,0
LN108518,2025-12,0
LN100644,2024-07,0
LN104631,2024-10,0
LN101840,2024-09,0
LN101816,2024-11,0
LN103339,2024-11,0
LN108644,2023-08,1
LN100625,2024-02,0
LN100496,2023-03,0
LN107393,2023-09,1
LN108710,2022-11,1
LN103606,2022-08,1
LN106796,2023-09,1
LN107237,2023-06,0
LN108958,2024-06,0
LN102140,2023-12,0
LN108137,2025-11,0
LN101205,2025-12,1
LN108918,2025-09,0
LN102391,2023-09,1
LN101976,2025-03,0
LN103409,2025-08,0
LN108684,2025-10,0
LN108307,2023-05,0
LN102576,2024-04,0
LN106516,2025-06,0
LN104237,2023-03,1
LN106165,2025-11,1
LN105383,2024-11,1
LN104263,2024-05,1
LN106053,2025-02,0
LN101009,2023-11,0
LN103283,2022-11,1
LN105214,2024-08,0
LN108462,2025-10,1
LN107712,2023-07,1
LN107371,2022-08,0
LN108560,2025-06,0
LN102305,2022-05,0
LN103594,2025-08,1
LN106233,2022-11,0
LN106848,2022-11,0
LN102173,2025-03,0
LN105707,2022-09,1
LN103693,2024-03,1
LN101890,2024-11,0
LN101624,2024-12,0
LN104362,2025-12,1
LN108800,2024-08,0
LN105331,2025-04,1
LN104763,2022-10,1
LN105922,2023-12,1
LN107717,2025-04,0
LN100040,2022-07,1
LN101894,2023-12,0
LN103939,2024-05,0
LN104280,2023-07,1
LN101376,2024-12,1
LN107023,2023-12,0
LN105263,2023-05,1
LN105828,2022-04,0
LN107358,2025-10,1
LN104723,2021-12,0
LN101802,2025-09,1
LN107999,2025-06,1
LN100571,2025-02,0
LN107439,2024-02,0
LN108777,2024-11,1
LN108285,2021-10,1
LN103375,2023-06,0
LN101675,2025-05,0
LN103759,2025-11,1
LN106171,2025-09,0
LN103043,2023-08,0
LN108569,2025-12,1
LN101850,2021-12,1
LN106334,2022-09,1
LN103115,2025-03,0
LN108748,2024-10,0
LN101006,2024-08,0
LN101074,2024-08,0
LN100790,2023-09,0
LN106161,2024-10,0
LN106257,2025-07,1
LN102238,2023-03,0
LN103575,2024-03,1
LN108346,2025-03,0
LN107202,2024-09,0
LN102884,2025-05,0
LN101007,2024-07,0
LN103594,2025-03,0
LN106523,2023-12,1
LN107261,2022-11,0
LN100411,2023-06,0
LN105812,2025-04,0
LN103859,2024-09,1
LN100010,2025-02,1
LN107165,2025-05,0
LN103452,2024-11,1
LN106479,2025-08,0
LN103413,2025-05,0
LN108030,2023-05,0
LN104742,2023-07,1
LN102437,2025-02,0
LN105799,2023-05,0
LN100325,2025-11,0
LN103542,2022-01,0
LN106429,2022-11,0
LN102785,2022-09,0
LN105211,2024-06,0
LN106249,2024-04,0
LN102509,2024-11,0
LN108311,2024-01,0
LN100120,2023-08,0
LN102860,2022-05,0
LN102698,2022-10,0
LN100216,2025-01,0
LN106707,2023-08,0
LN103964,2024-02,0
LN107168,2024-10,0
LN104641,2022-01,1
LN106330,2022-05,0
LN102953,2024-10,1
LN101968,2024-07,0
LN101840,2022-12,0
LN102850,2022-06,0
LN106986,2023-06,0
LN103950,2024-01,1
LN100220,2022-05,1
LN107224,2025-01,0
LN106005,2023-12,1
LN100698,2023-05,1
LN105534,2025-06,0
LN108412,2024-06,1
LN106743,2022-11,1
LN103204,2023-08,0
LN104741,2025-08,0
LN104713,2025-12,1
LN105496,2024-06,0
LN107931,2024-01,0
LN103469,2025-11,0
LN103538,2025-07,0
LN100531,2022-12,1
LN107195,2025-07,0
LN104153,2025-12,1
LN100687,2024-02,0
LN101194,2024-08,1
LN105439,2025-02,0
LN101585,2024-08,1
LN106601,2025-04,0
LN100178,2024-09,0
LN103650,2022-12,1
LN105962,2025-06,0
LN107807,2025-11,1
LN103616,2023-10,0
LN107064,2021-08,0
LN106799,2023-10,1
LN102913,2024-10,1
LN105119,2024-03,0
LN100795,2025-11,0
LN103772,2024-04,0
LN108430,2025-09,0
LN102278,2023-12,1
LN102910,2024-10,1
LN106855,2025-01,0
LN107953,2023-06,1
LN106562,2023-09,1
LN102379,2024-09,0
LN101636,2024-12,0
LN106868,2024-08,0
LN101238,2025-09,1
LN107387,2025-06,0
LN105206,2024-04,0
LN103714,2025-08,0
LN100308,2023-12,0
LN103546,2025-07,0
LN104140,2024-02,1
LN104154,2023-06,0
LN108643,2023-06,1
LN105867,2025-02,0
LN102519,2025-09,0
LN106900,2024-06,0
LN108337,2024-02,1
LN103861,2025-06,0
LN100468,2023-06,1
LN101021,2023-08,0
LN100873,2022-08,0
LN102908,2024-09,0
LN101296,2023-02,0
LN103681,2021-10,1
LN105753,2023-05,0
LN108797,2025-04,0
LN107938,2023-10,0
LN104713,2023-03,0
LN108842,2023-11,0
LN107933,2024-08,1
LN105320,2025-05,0
LN102530,2024-11,0
LN102860,2024-01,0
LN107752,2023-04,0
LN101435,2023-04,1
LN108094,2025-08,0
LN103211,2024-03,0
LN105429,2024-07,0
LN106133,2023-03,1
LN101784,2025-08,0
LN102775,2024-10,1
LN101775,2024-08,0
LN108791,2024-09,1
LN104787,2023-07,0
LN105081,2024-09,0
LN106619,2024-07,0
LN100899,2025-02,0
LN102747,2024-06,1
LN107371,2024-06,0
LN102776,2024-11,0
LN107016,2024-03,1
LN103333,2025-01,1
LN101115,2023-04,1
LN107084,2025-02,0
LN108671,2025-02,0
LN101559,2025-01,0
LN106489,2022-11,0
LN104118,2023-12,0
LN107369,2025-03,0
LN107780,2024-10,1
LN102814,2022-05,0
LN105174,2025-07,1
LN106455,2025-02,0
LN108219,2024-02,0
LN101501,2022-10,0
LN100924,2023-01,0
LN105506,2023-07,1
LN108258,2024-04,1
LN105218,2021-09,1
LN101949,2023-12,0
LN100890,2023-04,0
LN103956,2024-06,0
LN101914,2024-08,0
LN105428,2022-08,1
LN101188,2024-06,0
LN102686,2022-07,0
LN101853,2023-01,1
LN101033,2024-01,1
LN106475,2024-04,1
LN102627,2021-10,0
LN103793,2025-01,0
LN105230,2025-03,0
LN104159,2022-05,0
LN105414,2024-05,0
LN107923,2022-05,1
LN106504,2023-12,1
LN104555,2024-03,0
LN100465,2025-03,1
LN108847,2024-06,0
LN104490,2022-03,1
LN100779,2024-11,0
LN103101,2024-10,0
LN102576,2022-12,0
LN100125,2025-09,1
LN105803,2025-01,0
LN103040,2023-10,0
LN101114,2023-12,1
LN106159,2024-08,1
LN102058,2025-08,0
LN107828,2023-12,0
LN100220,2022-01,0
LN106844,2023-04,0
LN104219,2022-10,0
LN102321,2021-10,0
LN106193,2022-08,0
LN107895,2025-09,0
LN108215,2025-01,0
LN100087,2023-12,0
LN107671,2025-08,1
LN101920,2023-01,1
LN104787,2021-08,0
LN108859,2023-03,0
LN100352,2022-11,0
LN105256,2022-08,0
LN108626,2024-06,1
LN106645,2025-06,0
LN108533,2023-09,0
LN107513,2023-03,0
LN106673,2024-08,1
LN106229,2023-02,0
LN102764,2023-09,0
LN107919,2024-01,0
LN101681,2023-01,0
LN102377,2025-11,0
LN101533,2024-07,0
LN107265,2024-08,0
LN107082,2024-07,1
LN105646,2025-09,1
LN106712,2024-10,0
LN104984,2024-09,0
LN108091,2025-07,0
LN104527,2024-03,0
LN102380,2023-05,1
LN100566,2024-03,0
LN103215,2025-09,0
LN103506,2024-07,0
LN104371,2024-05,0
LN106834,2025-07,0
LN104915,2022-01,1
LN100142,2024-04,0
LN107328,2023-12,0
LN105342,2023-12,0
LN106497,2024-07,0
LN103321,2023-12,0
LN106383,2024-10,0
LN102629,2023-02,1
LN100836,2025-08,1
LN100094,2025-06,0
LN104597,2022-08,0
LN107525,2022-04,0
LN106667,2022-07,1
LN108183,2025-08,0
LN100756,2024-03,1
LN107110,2022-11,0
LN104002,2022-02,1
LN102332,2022-07,0
LN108851,2024-07,0
LN105820,2024-01,0
LN101402,2025-12,0
LN102126,2023-07,0
LN106076,2023-11,1
LN105159,2025-09,0
LN101316,2025-06,0
LN107721,2025-02,1
LN100701,2024-09,0
LN102527,2025-09,0
LN104511,2024-08,0
LN106808,2023-02,1
LN102855,2023-02,1
LN100308,2024-06,0
LN103793,2024-02,1
LN104181,2024-03,0
LN101405,2024-05,0
LN101730,2024-12,0
LN103729,2024-09,1
LN105154,2025-12,0
LN101036,2025-06,0
LN102260,2024-10,0
LN107263,2025-11,0
LN108642,2024-10,0
LN108923,2025-06,0
LN100889,2022-12,0
LN108005,2025-04,1
LN104231,2025-04,0
LN103255,2022-11,1
LN108839,2024-09,0
LN107655,2023-01,0
LN102390,2024-10,0
LN107317,2024-12,0
LN103268,2024-06,0
LN101190,2023-01,0
LN103739,2024-06,0
LN108220,2024-05,0
LN107967,2025-10,0
LN106106,2021-11,1
LN104927,2023-10,1
LN108838,2024-04,1
LN106615,2022-07,0
LN102832,2024-02,0
LN105546,2024-11,1
LN106517,2025-09,0
LN104049,2025-06,0
LN107519,2024-10,0
LN107484,2021-09,0
LN100345,2025-10,1
LN104930,2024-06,1
LN101310,2024-04,1
LN104999,2025-12,0
LN107335,2025-03,0
LN101922,2025-10,0
LN106837,2022-05,1
LN103706,2024-10,1
LN107281,2025-06,0
LN103467,2025-03,1
LN103414,2025-09,0
LN101788,2023-12,1
LN100727,2023-12,1
LN100951,2023-09,0
LN108821,2024-12,0
LN103385,2024-07,0
LN104293,2023-05,1
LN105594,2024-11,0
LN102667,2025-03,0
LN107520,2022-01,1
LN106423,2024-02,1
LN108842,2024-09,0
LN104527,2022-05,0
LN102008,2025-10,1
LN106561,2023-11,1
LN103829,2024-11,1
LN105475,2025-10,0
LN106385,2024-03,0
LN101037,2025-04,1
LN104802,2022-04,1
LN105268,2024-04,1
LN107179,2023-08,0
LN105426,2025-08,1
LN105415,2024-11,1
LN102237,2025-10,0
LN101956,2023-05,1
LN100616,2022-05,0
LN107645,2025-08,1
LN102806,2023-02,1
LN106500,2023-02,0
LN108078,2022-12,1
LN101048,2025-02,0
LN101440,2024-11,0
LN104127,2025-01,0
LN105310,2025-03,0
LN106125,2024-09,1
LN104330,2022-06,1
LN100068,2024-10,0
LN105352,2024-01,0
LN105950,2024-12,1
LN104576,2024-06,0
LN103102,2022-07,0
LN106464,2023-07,0
LN105038,2025-02,1
LN105590,2024-06,1
LN106035,2022-02,1
LN104423,2025-05,1
LN107647,2023-07,0
LN105619,2022-10,0
LN107616,2025-05,1
LN105827,2023-11,1
LN103878,2023-03,0
LN105128,2024-03,0
