loan_id,reporting_month,anomaly_score,exception_required_prob,exception_type_pred,rules_fired,trust_score,n_conflicts,iso_percentile
LN107277,2024-05,0.09329,0.00055,NONE,,1.0,0.0,0.6205
LN107277,2024-06,0.08741,0.00055,NONE,,1.0,0.0,0.5813
LN107277,2024-07,0.08034,0.00054,NONE,,1.0,0.0,0.5342
LN107277,2024-08,0.07732,0.00047,NONE,,1.0,0.0,0.5142
LN107277,2024-09,0.07774,0.00047,NONE,,1.0,0.0,0.517
LN107277,2024-10,0.07739,0.00047,NONE,,1.0,0.0,0.5147
LN107277,2024-11,0.07954,0.00047,NONE,,1.0,0.0,0.529
LN107277,2024-12,0.08222,0.00047,NONE,,1.0,0.0,0.5469
LN107277,2025-01,0.57406,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.5644
LN107277,2025-02,0.09007,0.00057,NONE,,1.0,0.0,0.599
LN107277,2025-03,0.09416,0.00056,NONE,,1.0,0.0,0.6263
LN107277,2025-04,0.09673,0.00056,NONE,,1.0,0.0,0.6434
LN107277,2025-05,0.1019,0.00068,NONE,,1.0,0.0,0.6776
LN107277,2025-06,0.10675,0.00056,NONE,,1.0,0.0,0.7102
LN107278,2023-04,0.18587,0.02353,NONE,R007,0.88,0.0,0.5764
LN107278,2023-05,0.0668,0.00037,NONE,,1.0,0.0,0.4444
LN107278,2023-06,0.05361,0.00037,NONE,,1.0,0.0,0.3564
LN107278,2023-07,0.03891,0.00037,NONE,,1.0,0.0,0.2584
LN107278,2023-08,0.03156,0.00037,NONE,,1.0,0.0,0.2094
LN107278,2023-09,0.02869,0.00051,NONE,,1.0,0.0,0.19
LN107278,2023-10,0.02746,0.00112,NONE,,1.0,0.0,0.1801
LN107278,2023-11,0.02641,0.00064,NONE,,1.0,0.0,0.1744
LN107278,2023-12,0.02347,0.00112,NONE,,1.0,0.0,0.1535
LN107278,2024-01,0.02395,0.00053,NONE,,1.0,0.0,0.1583
LN107278,2024-02,0.02908,0.00062,NONE,,1.0,0.0,0.1922
LN107278,2024-03,0.03634,0.00044,NONE,,1.0,0.0,0.2411
LN107278,2024-04,0.04624,0.00044,NONE,,1.0,0.0,0.3071
LN107278,2024-05,0.05255,0.00043,NONE,,1.0,0.0,0.3492
LN107278,2024-06,0.06114,0.00062,NONE,,1.0,0.0,0.4059
LN107278,2024-07,0.06841,0.00041,NONE,,1.0,0.0,0.455
LN107278,2024-08,0.07377,0.00058,NONE,,1.0,0.0,0.4903
LN107278,2024-09,0.08504,0.00069,NONE,,1.0,0.0,0.5651
LN107278,2024-10,0.08897,0.00068,NONE,,1.0,0.0,0.5913
LN107278,2024-11,0.09548,0.00068,NONE,,1.0,0.0,0.6347
LN107278,2024-12,0.09705,0.00048,NONE,,1.0,0.0,0.6457
LN107278,2025-01,0.09839,0.00048,NONE,,1.0,0.0,0.6546
LN107278,2025-02,0.10277,0.00131,NONE,,1.0,0.0,0.6817
LN107278,2025-03,0.11004,0.00135,NONE,,1.0,0.0,0.73
LN107278,2025-04,0.1146,0.00173,NONE,,1.0,0.0,0.7594
LN107278,2025-05,0.11576,0.00229,NONE,,1.0,0.0,0.7656
LN107278,2025-06,0.11784,0.00117,NONE,,1.0,0.0,0.7825
LN107279,2023-05,0.07761,0.00074,NONE,,1.0,0.0,0.5154
LN107279,2023-06,0.0543,0.00063,NONE,,1.0,0.0,0.3603
LN107279,2023-07,0.04156,0.00052,NONE,,1.0,0.0,0.2757
LN107279,2023-08,0.02635,0.00067,NONE,,1.0,0.0,0.1739
LN107279,2023-09,0.02279,0.00062,NONE,,1.0,0.0,0.1503
LN107279,2023-10,0.01521,0.00054,NONE,,1.0,0.0,0.0999
LN107279,2023-11,0.01218,0.00052,NONE,,1.0,0.0,0.0798
LN107279,2023-12,0.01644,0.00052,NONE,,1.0,0.0,0.1082
LN107279,2024-01,0.01409,0.00059,NONE,,1.0,0.0,0.0924
LN107279,2024-02,0.01689,0.00056,NONE,,1.0,0.0,0.1111
LN107279,2024-03,0.02037,0.00068,NONE,,1.0,0.0,0.134
LN107279,2024-04,0.12753,0.02672,NONE,R007,0.88,0.0,0.179
LN107279,2024-05,0.02944,0.00059,NONE,,1.0,0.0,0.1947
LN107279,2024-06,0.03505,0.00064,NONE,,1.0,0.0,0.232
LN107279,2024-07,0.04322,0.00055,NONE,,1.0,0.0,0.2867
LN107279,2024-08,0.04954,0.00046,NONE,,1.0,0.0,0.329
LN107279,2024-09,0.05628,0.00046,NONE,,1.0,0.0,0.374
LN107279,2024-10,0.06661,0.00046,NONE,,1.0,0.0,0.4428
LN107279,2024-11,0.1737,0.0336,NONE,R007,0.88,0.0,0.4684
LN107279,2024-12,0.07674,0.00043,NONE,,1.0,0.0,0.5104
LN107279,2025-01,0.08331,0.00047,NONE,,1.0,0.0,0.5541
LN107279,2025-02,0.08626,0.00047,NONE,,1.0,0.0,0.5738
LN107279,2025-03,0.09285,0.00102,NONE,,1.0,0.0,0.6163
LN107279,2025-04,0.20678,0.03821,NONE,R007,0.88,0.0,0.6766
LN107279,2025-05,0.10593,0.00267,NONE,,1.0,0.0,0.6991
LN107279,2025-06,0.10769,0.00196,NONE,,1.0,0.0,0.7127
LN107280,2023-10,0.13399,0.00141,NONE,,1.0,0.0,0.8895
LN107280,2023-11,0.12886,0.00427,NONE,,1.0,0.0,0.8477
LN107280,2023-12,0.12146,0.00068,NONE,,1.0,0.0,0.8079
LN107280,2024-01,0.11866,0.00108,NONE,,1.0,0.0,0.7882
LN107280,2024-02,0.11672,0.00064,NONE,,1.0,0.0,0.7764
LN107280,2024-03,0.11631,0.001,NONE,,1.0,0.0,0.7728
LN107280,2024-04,0.11801,0.00219,NONE,,1.0,0.0,0.7809
LN107280,2024-05,0.11824,0.00045,NONE,,1.0,0.0,0.7871
LN107280,2024-06,0.63023,0.98781,SOURCE_CONFLICT,,0.9,1.0,0.9674
LN107281,2022-06,0.07778,0.00046,NONE,,1.0,0.0,0.5173
LN107281,2022-07,0.05157,0.00046,NONE,,1.0,0.0,0.3426
LN107281,2022-08,0.03868,0.00047,NONE,,1.0,0.0,0.2566
LN107281,2022-09,0.02265,0.00051,NONE,,1.0,0.0,0.1497
LN107281,2022-10,0.01918,0.00046,NONE,,1.0,0.0,0.1266
LN107281,2022-11,0.00589,0.00044,NONE,,1.0,0.0,0.0381
LN107281,2022-12,0.00576,0.00047,NONE,,1.0,0.0,0.0371
LN107281,2023-01,0.0071,0.00046,NONE,,1.0,0.0,0.0461
LN107281,2023-02,0.0039,0.00046,NONE,,1.0,0.0,0.0247
LN107281,2023-03,0.12349,0.08331,DOC_GAP,R007,0.88,0.0,0.0011
LN107281,2023-04,0.00053,0.00118,NONE,,1.0,0.0,0.0004
LN107281,2023-05,0.00164,0.00073,NONE,,1.0,0.0,0.009
LN107281,2023-06,0.00052,0.00047,NONE,,1.0,0.0,0.0022
LN107281,2023-07,0.00085,0.00047,NONE,,1.0,0.0,0.0044
LN107281,2023-08,0.15544,0.15913,NONE,R007,0.88,0.0,0.0119
LN107281,2023-09,0.00123,0.00041,NONE,,1.0,0.0,0.0071
LN107281,2023-10,0.48996,0.99851,STALE_UPDATE,R006,0.7798,0.0,0.0037
LN107281,2023-11,0.00705,0.0004,NONE,,1.0,0.0,0.0459
LN107281,2023-12,0.01044,0.00049,NONE,,1.0,0.0,0.0683
LN107281,2024-01,0.01922,0.00039,NONE,,1.0,0.0,0.1271
LN107281,2024-02,0.02327,0.00086,NONE,,1.0,0.0,0.1528
LN107281,2024-03,0.02559,0.00045,NONE,,1.0,0.0,0.1694
LN107281,2024-04,0.03241,0.00057,NONE,,1.0,0.0,0.2146
LN107281,2024-05,0.04845,0.00057,NONE,,1.0,0.0,0.3215
LN107281,2024-06,0.05074,0.00053,NONE,,1.0,0.0,0.3368
LN107281,2024-07,0.06321,0.00068,NONE,,1.0,0.0,0.4196
LN107281,2024-08,0.07108,0.00039,NONE,,1.0,0.0,0.4728
LN107281,2024-09,0.07493,0.00037,NONE,,1.0,0.0,0.4986
LN107281,2024-10,0.57077,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.5424
LN107281,2024-11,0.57921,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.5987
LN107281,2024-12,0.09831,0.00035,NONE,,1.0,0.0,0.6545
LN107281,2025-01,0.21658,0.04508,NONE,R007,0.88,0.0,0.7236
LN107281,2025-02,0.22083,0.04503,NONE,R007,0.88,0.0,0.7521
LN107281,2025-03,0.11904,0.00034,NONE,,1.0,0.0,0.7927
LN107281,2025-04,0.12036,0.00034,NONE,,1.0,0.0,0.8015
LN107281,2025-05,0.12313,0.00033,NONE,,1.0,0.0,0.82
LN107281,2025-06,0.12328,0.00034,NONE,,1.0,0.0,0.821
LN107282,2023-12,0.08701,0.00124,NONE,,1.0,0.0,0.5768
LN107282,2024-01,0.06494,0.00059,NONE,,1.0,0.0,0.4314
LN107282,2024-02,0.54469,0.99851,STALE_UPDATE,R006,0.73,0.0,0.3686
LN107282,2024-03,0.04537,0.00068,NONE,,1.0,0.0,0.3007
LN107282,2024-04,0.04179,0.00056,NONE,,1.0,0.0,0.2771
LN107282,2024-05,0.04051,0.00065,NONE,,1.0,0.0,0.2683
LN107282,2024-06,0.04124,0.00056,NONE,,1.0,0.0,0.2734
LN107282,2024-07,0.53039,0.99851,DATE_INVALID,R006,0.73,0.0,0.2733
LN107282,2024-08,0.03939,0.00057,NONE,,1.0,0.0,0.2611
LN107282,2024-09,0.03489,0.00058,NONE,,1.0,0.0,0.2311
LN107282,2024-10,0.04051,0.0005,NONE,,1.0,0.0,0.2687
LN107282,2024-11,0.0512,0.00058,NONE,,1.0,0.0,0.3398
LN107282,2024-12,0.0577,0.00058,NONE,,1.0,0.0,0.3831
LN107282,2025-01,0.06304,0.00078,NONE,,1.0,0.0,0.4182
LN107282,2025-02,0.07124,0.00057,NONE,,1.0,0.0,0.4734
LN107282,2025-03,0.07973,0.00086,NONE,,1.0,0.0,0.5293
LN107282,2025-04,0.08441,0.00045,NONE,,1.0,0.0,0.5616
LN107282,2025-05,0.09422,0.00045,NONE,,1.0,0.0,0.627
LN107282,2025-06,0.09822,0.00045,NONE,,1.0,0.0,0.6536
LN107283,2021-08,0.11083,0.0007,NONE,,1.0,0.0,0.737
LN107283,2021-09,0.10269,0.00129,NONE,,1.0,0.0,0.6811
LN107283,2021-10,0.09614,0.00086,NONE,,1.0,0.0,0.6387
LN107283,2021-11,0.08907,0.00054,NONE,,1.0,0.0,0.5924
LN107283,2021-12,0.08365,0.00071,NONE,,1.0,0.0,0.5558
LN107283,2022-01,0.076,0.00059,NONE,,1.0,0.0,0.5051
LN107283,2022-02,0.07354,0.00072,NONE,,1.0,0.0,0.4883
LN107283,2022-03,0.17355,0.02353,NONE,R007,0.88,0.0,0.4942
LN107283,2022-04,0.06571,0.00058,NONE,,1.0,0.0,0.4366
LN107283,2022-05,0.06493,0.01296,NONE,,1.0,0.0,0.3983
LN107283,2022-06,0.06503,0.00303,NONE,,1.0,0.0,0.4254
LN107283,2022-07,0.06938,0.00084,NONE,,1.0,0.0,0.4603
LN107283,2022-08,0.06904,0.00091,NONE,,1.0,0.0,0.4579
LN107283,2022-09,0.07041,0.00052,NONE,,1.0,0.0,0.468
LN107283,2022-10,0.07012,0.0007,NONE,,1.0,0.0,0.4656
LN107283,2022-11,0.07168,0.00064,NONE,,1.0,0.0,0.4762
LN107283,2022-12,0.07071,0.00063,NONE,,1.0,0.0,0.4697
LN107283,2023-01,0.61839,0.99851,BALANCE_MISMATCH,R002,0.76,0.0,0.8599
LN107283,2023-02,0.17007,0.02156,NONE,R007,0.88,0.0,0.4763
LN107283,2023-03,0.0773,0.00066,NONE,,1.0,0.0,0.5136
LN107283,2023-04,0.1898,0.04208,NONE,R007,0.88,0.0,0.5531
LN107283,2023-05,0.08732,0.00058,NONE,,1.0,0.0,0.5806
LN107283,2023-06,0.19166,0.02905,NONE,R007,0.88,0.0,0.6002
LN107283,2023-07,0.09377,0.00061,NONE,,1.0,0.0,0.6235
LN107283,2023-08,0.09575,0.00215,NONE,,1.0,0.0,0.6326
LN107283,2023-09,0.09818,0.00036,NONE,,1.0,0.0,0.6536
LN107283,2023-10,0.10139,0.00029,NONE,,1.0,0.0,0.6752
LN107283,2023-11,0.13357,0.00029,NONE,,1.0,0.0,0.8897
LN107283,2023-12,0.13341,0.00028,NONE,,1.0,0.0,0.8886
LN107283,2024-01,0.14216,0.00027,NONE,,1.0,0.0,0.947
LN107283,2024-02,0.1443,0.00027,NONE,,1.0,0.0,0.9613
LN107283,2024-03,0.62853,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.9275
LN107283,2024-04,0.25553,0.05271,NONE,R007,0.88,0.0,0.963
LN107283,2024-05,0.14694,0.00025,NONE,,1.0,0.0,0.9789
LN107283,2024-06,0.14743,0.00025,NONE,,1.0,0.0,0.9822
LN107283,2024-07,0.14983,0.00026,NONE,,1.0,0.0,0.9982
LN107283,2024-08,0.1496,0.00061,NONE,,1.0,0.0,0.9957
LN107283,2024-09,0.14968,0.00094,NONE,,1.0,0.0,0.9954
LN107283,2024-10,0.1418,0.00211,NONE,,1.0,0.0,0.9397
LN107283,2024-11,0.63054,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.9409
LN107283,2024-12,0.14255,0.00097,NONE,,1.0,0.0,0.9478
LN107283,2025-01,0.24308,0.02735,NONE,R007,0.88,0.0,0.9476
LN107283,2025-02,0.14293,0.00027,NONE,,1.0,0.0,0.9521
LN107283,2025-03,0.14345,0.00026,NONE,,1.0,0.0,0.9556
LN107283,2025-04,0.14394,0.00027,NONE,,1.0,0.0,0.9589
LN107283,2025-05,0.14446,0.00026,NONE,,1.0,0.0,0.9624
LN107283,2025-06,0.14478,0.00026,NONE,,1.0,0.0,0.9645
LN107284,2021-11,0.2351,0.11154,NONE,R007,0.88,0.0,0.6699
LN107284,2021-12,0.08665,0.00067,NONE,,1.0,0.0,0.5759
LN107284,2022-01,0.07621,0.0006,NONE,,1.0,0.0,0.5065
LN107284,2022-02,0.06824,0.0006,NONE,,1.0,0.0,0.4534
LN107284,2022-03,0.05964,0.00054,NONE,,1.0,0.0,0.3962
LN107284,2022-04,0.53841,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.3267
LN107284,2022-05,0.04411,0.00055,NONE,,1.0,0.0,0.2926
LN107284,2022-06,0.04415,0.00055,NONE,,1.0,0.0,0.2929
LN107284,2022-07,0.16411,0.09877,NONE,R007,0.88,0.0,0.2307
LN107284,2022-08,0.02872,0.00052,NONE,,1.0,0.0,0.1901
LN107284,2022-09,0.0297,0.00054,NONE,,1.0,0.0,0.1965
LN107284,2022-10,0.03725,0.00052,NONE,,1.0,0.0,0.247
LN107284,2022-11,0.0365,0.00057,NONE,,1.0,0.0,0.2418
LN107284,2022-12,0.52779,0.9907,SOURCE_CONFLICT,,0.9,1.0,0.2767
LN107284,2023-01,0.03971,0.0009,NONE,,1.0,0.0,0.2623
LN107284,2023-02,0.04477,0.00054,NONE,,1.0,0.0,0.297
LN107284,2023-03,0.04782,0.00068,NONE,,1.0,0.0,0.3169
LN107284,2023-04,0.05262,0.00082,NONE,,1.0,0.0,0.3486
LN107284,2023-05,0.05147,0.00085,NONE,,1.0,0.0,0.3409
LN107284,2023-06,0.05561,0.00064,NONE,,1.0,0.0,0.369
LN107284,2023-07,0.06297,0.00061,NONE,,1.0,0.0,0.4182
LN107284,2023-08,0.06644,0.00061,NONE,,1.0,0.0,0.4413
LN107284,2023-09,0.06783,0.00055,NONE,,1.0,0.0,0.4507
LN107284,2023-10,0.31375,0.3724,DOC_GAP,R007,0.88,0.0,0.4986
LN107284,2023-11,0.07648,0.00256,NONE,,1.0,0.0,0.5031
LN107284,2023-12,0.07707,0.00271,NONE,,1.0,0.0,0.5066
LN107284,2024-01,0.08256,0.00184,NONE,,1.0,0.0,0.5455
LN107284,2024-02,0.57952,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.6008
LN107284,2024-03,0.09773,0.00026,NONE,,1.0,0.0,0.6508
LN107284,2024-04,0.10267,0.00026,NONE,,1.0,0.0,0.6838
LN107284,2024-05,0.11084,0.00026,NONE,,1.0,0.0,0.7382
LN107284,2024-06,0.60794,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.7902
LN107284,2024-07,0.12471,0.00026,NONE,,1.0,0.0,0.8307
LN107284,2024-08,0.13136,0.00026,NONE,,1.0,0.0,0.875
LN107284,2024-09,0.1335,0.00026,NONE,,1.0,0.0,0.8893
LN107284,2024-10,0.13452,0.00025,NONE,,1.0,0.0,0.8962
LN107284,2024-11,0.13577,0.00026,NONE,,1.0,0.0,0.9044
LN107284,2024-12,0.13686,0.00026,NONE,,1.0,0.0,0.9117
LN107284,2025-01,0.63429,0.99851,STATUS_INCONSISTENT,R004,0.64,0.0,0.9659
LN107284,2025-02,0.13867,0.00026,NONE,,1.0,0.0,0.9238
LN107284,2025-03,0.13907,0.00025,NONE,,1.0,0.0,0.9265
LN107284,2025-04,0.1397,0.00029,NONE,,1.0,0.0,0.9306
LN107284,2025-05,0.14072,0.00025,NONE,,1.0,0.0,0.9374
LN107284,2025-06,0.63047,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.9404
LN107285,2024-05,0.11964,0.00042,NONE,,1.0,0.0,0.7965
LN107285,2024-06,0.10955,0.00052,NONE,,1.0,0.0,0.7289
LN107285,2024-07,0.10319,0.00054,NONE,,1.0,0.0,0.6865
LN107285,2024-08,0.10092,0.00059,NONE,,1.0,0.0,0.6712
LN107285,2024-09,0.10224,0.00064,NONE,,1.0,0.0,0.6799
LN107285,2024-10,0.10703,0.00043,NONE,,1.0,0.0,0.7124
LN107285,2024-11,0.11093,0.00043,NONE,,1.0,0.0,0.7384
LN107285,2024-12,0.11188,0.00056,NONE,,1.0,0.0,0.7443
LN107285,2025-01,0.11202,0.00055,NONE,,1.0,0.0,0.7453
LN107285,2025-02,0.11296,0.00075,NONE,,1.0,0.0,0.751
LN107285,2025-03,0.11814,0.00044,NONE,,1.0,0.0,0.7864
LN107285,2025-04,0.12053,0.00044,NONE,,1.0,0.0,0.8024
LN107285,2025-05,0.12602,0.00044,NONE,,1.0,0.0,0.839
LN107285,2025-06,0.13114,0.00043,NONE,,1.0,0.0,0.8732
LN107286,2023-10,0.08514,0.00059,NONE,,1.0,0.0,0.5661
LN107286,2023-11,0.06371,0.00048,NONE,,1.0,0.0,0.4235
LN107286,2023-12,0.05326,0.00051,NONE,,1.0,0.0,0.3537
LN107286,2024-01,0.04306,0.00075,NONE,,1.0,0.0,0.285
LN107286,2024-02,0.04044,0.00049,NONE,,1.0,0.0,0.2683
LN107286,2024-03,0.03681,0.00049,NONE,,1.0,0.0,0.2441
LN107286,2024-04,0.03634,0.00049,NONE,,1.0,0.0,0.2409
LN107286,2024-05,0.03533,0.00046,NONE,,1.0,0.0,0.2343
LN107286,2024-06,0.03621,0.0005,NONE,,1.0,0.0,0.24
LN107286,2024-07,0.03393,0.00054,NONE,,1.0,0.0,0.2248
LN107286,2024-08,0.03963,0.0006,NONE,,1.0,0.0,0.2626
LN107286,2024-09,0.0491,0.0006,NONE,,1.0,0.0,0.3258
LN107286,2024-10,0.05508,0.0006,NONE,,1.0,0.0,0.3656
LN107286,2024-11,0.06125,0.0006,NONE,,1.0,0.0,0.4067
LN107286,2024-12,0.07045,0.00057,NONE,,1.0,0.0,0.4682
LN107286,2025-01,0.56675,0.99851,DUPLICATE_RECORD,R008,0.64,0.0,0.5157
LN107286,2025-02,0.08293,0.00047,NONE,,1.0,0.0,0.5516
LN107286,2025-03,0.20276,0.0514,NONE,R007,0.88,0.0,0.6147
LN107286,2025-04,0.09628,0.00046,NONE,,1.0,0.0,0.6407
LN107286,2025-05,0.10119,0.00046,NONE,,1.0,0.0,0.6734
LN107286,2025-06,0.10378,0.00069,NONE,,1.0,0.0,0.69
LN107287,2022-02,0.19371,0.05571,NONE,R007,0.88,0.0,0.5429
LN107287,2022-03,0.05641,0.00102,NONE,,1.0,0.0,0.3734
LN107287,2022-04,0.04086,0.00073,NONE,,1.0,0.0,0.2704
LN107287,2022-05,0.02673,0.00071,NONE,,1.0,0.0,0.1763
LN107287,2022-06,0.02188,0.00074,NONE,,1.0,0.0,0.1439
LN107287,2022-07,0.01216,0.0007,NONE,,1.0,0.0,0.0792
LN107287,2022-08,0.01307,0.00081,NONE,,1.0,0.0,0.085
LN107287,2022-09,0.01016,0.00074,NONE,,1.0,0.0,0.0658
LN107287,2022-10,0.00654,0.00138,NONE,,1.0,0.0,0.0399
LN107287,2022-11,0.49086,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.0097
LN107287,2022-12,0.00277,0.00058,NONE,,1.0,0.0,0.0169
LN107287,2023-01,0.11368,0.00076,NONE,,1.0,0.0,0.7558
LN107287,2023-02,0.60856,0.99851,SOURCE_CONFLICT,,0.75,1.0,0.7944
LN107287,2023-03,0.14046,0.00088,NONE,,1.0,0.0,0.9341
LN107287,2023-04,0.13552,0.00054,NONE,,1.0,0.0,0.902
LN107287,2023-05,0.14723,0.00881,NONE,,1.0,0.0,0.958
LN107288,2023-01,0.07789,0.00166,NONE,,1.0,0.0,0.5148
LN107288,2023-02,0.05556,0.00093,NONE,,1.0,0.0,0.3679
LN107288,2023-03,0.03539,0.0012,NONE,,1.0,0.0,0.2328
LN107288,2023-04,0.01729,0.00099,NONE,,1.0,0.0,0.1126
LN107288,2023-05,0.01222,0.0007,NONE,,1.0,0.0,0.0796
LN107288,2023-06,0.01171,0.00059,NONE,,1.0,0.0,0.0765
LN107288,2023-07,0.1077,0.00058,NONE,,1.0,0.0,0.7165
LN107288,2023-08,0.11039,0.00067,NONE,,1.0,0.0,0.7342
LN107288,2023-09,0.09838,0.00068,NONE,,1.0,0.0,0.6541
LN107288,2023-10,0.12802,0.00136,NONE,,1.0,0.0,0.8498
LN107288,2023-11,0.62881,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.9294
LN107288,2023-12,0.14121,0.00115,NONE,,1.0,0.0,0.9383
LN107288,2024-01,0.14595,0.00363,NONE,,1.0,0.0,0.9633
LN107289,2021-09,0.08484,0.00045,NONE,,1.0,0.0,0.5644
LN107289,2021-10,0.18866,0.09139,NONE,R007,0.88,0.0,0.414
LN107289,2021-11,0.04243,0.00043,NONE,,1.0,0.0,0.2817
LN107289,2021-12,0.03901,0.00043,NONE,,1.0,0.0,0.2589
LN107289,2022-01,0.05083,0.00038,NONE,,1.0,0.0,0.3379
LN107289,2022-02,0.04976,0.00044,NONE,,1.0,0.0,0.3305
LN107289,2022-03,0.05581,0.0007,NONE,,1.0,0.0,0.3702
LN107289,2022-04,0.0556,0.00044,NONE,,1.0,0.0,0.3695
LN107289,2022-05,0.05237,0.00037,NONE,,1.0,0.0,0.3481
LN107289,2022-06,0.05624,0.00037,NONE,,1.0,0.0,0.374
LN107289,2022-07,0.16251,0.0093,NONE,R007,0.88,0.0,0.4586
LN107289,2022-08,0.07091,0.00037,NONE,,1.0,0.0,0.4717
LN107289,2022-09,0.07382,0.00036,NONE,,1.0,0.0,0.4912
LN107289,2022-10,0.07488,0.00036,NONE,,1.0,0.0,0.4983
LN107289,2022-11,0.0822,0.00035,NONE,,1.0,0.0,0.5471
LN107289,2022-12,0.08843,0.00153,NONE,,1.0,0.0,0.5855
LN107289,2023-01,0.09536,0.00075,NONE,,1.0,0.0,0.6337
LN107289,2023-02,0.09904,0.00069,NONE,,1.0,0.0,0.6584
LN107289,2023-03,0.59037,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.6731
LN107289,2023-04,0.10902,0.00047,NONE,,1.0,0.0,0.7255
LN107289,2023-05,0.11344,0.00039,NONE,,1.0,0.0,0.7552
LN107289,2023-06,0.11759,0.00032,NONE,,1.0,0.0,0.7831
LN107289,2023-07,0.12169,0.0004,NONE,,1.0,0.0,0.8102
LN107289,2023-08,0.12724,0.00032,NONE,,1.0,0.0,0.8474
LN107289,2023-09,0.13072,0.00034,NONE,,1.0,0.0,0.8705
LN107289,2023-10,0.13578,0.00034,NONE,,1.0,0.0,0.9043
LN107289,2023-11,0.13834,0.00036,NONE,,1.0,0.0,0.9213
LN107289,2023-12,0.14084,0.00048,NONE,,1.0,0.0,0.9377
LN107289,2024-01,0.14262,0.00041,NONE,,1.0,0.0,0.9497
LN107289,2024-02,0.1435,0.00034,NONE,,1.0,0.0,0.9558
LN107289,2024-03,0.14461,0.00067,NONE,,1.0,0.0,0.9623
LN107289,2024-04,0.14632,0.00244,NONE,,1.0,0.0,0.969
LN107289,2024-05,0.14691,0.00203,NONE,,1.0,0.0,0.974
LN107289,2024-06,0.14764,0.00191,NONE,,1.0,0.0,0.9792
LN107289,2024-07,0.14797,0.00244,NONE,,1.0,0.0,0.98
LN107289,2024-08,0.14812,0.00244,NONE,,1.0,0.0,0.9809
LN107289,2024-09,0.63688,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.9832
LN107289,2024-10,0.14829,0.00191,NONE,,1.0,0.0,0.9835
LN107289,2024-11,0.14829,0.00203,NONE,,1.0,0.0,0.9832
LN107289,2024-12,0.14834,0.00191,NONE,,1.0,0.0,0.9838
LN107289,2025-01,0.14839,0.00203,NONE,,1.0,0.0,0.9838
LN107289,2025-02,0.14834,0.00191,NONE,,1.0,0.0,0.9838
LN107289,2025-03,0.14855,0.00244,NONE,,1.0,0.0,0.9838
LN107289,2025-04,0.14834,0.00191,NONE,,1.0,0.0,0.9838
LN107289,2025-05,0.14834,0.00191,NONE,,1.0,0.0,0.9838
LN107289,2025-06,0.14855,0.00244,NONE,,1.0,0.0,0.9838
LN107290,2023-11,0.08707,0.00045,NONE,,1.0,0.0,0.5793
LN107290,2023-12,0.06654,0.00064,NONE,,1.0,0.0,0.4419
LN107290,2024-01,0.06028,0.00049,NONE,,1.0,0.0,0.4005
LN107290,2024-02,0.05702,0.00051,NONE,,1.0,0.0,0.3788
LN107290,2024-03,0.06461,0.00051,NONE,,1.0,0.0,0.4294
LN107290,2024-04,0.06927,0.00059,NONE,,1.0,0.0,0.4602
LN107290,2024-05,0.07918,0.0005,NONE,,1.0,0.0,0.5265
LN107290,2024-06,0.08774,0.00052,NONE,,1.0,0.0,0.5836
LN107290,2024-07,0.09337,0.00039,NONE,,1.0,0.0,0.6214
LN107290,2024-08,0.58698,0.99851,SOURCE_CONFLICT,,0.75,1.0,0.6505
LN107290,2024-09,0.10632,0.00039,NONE,,1.0,0.0,0.7078
LN107290,2024-10,0.11032,0.00035,NONE,,1.0,0.0,0.7345
LN107290,2024-11,0.11403,0.00036,NONE,,1.0,0.0,0.7593
LN107290,2024-12,0.11464,0.00035,NONE,,1.0,0.0,0.7634
LN107290,2025-01,0.12046,0.00034,NONE,,1.0,0.0,0.8021
LN107290,2025-02,0.12355,0.00035,NONE,,1.0,0.0,0.8228
LN107290,2025-03,0.1283,0.00034,NONE,,1.0,0.0,0.8544
LN107290,2025-04,0.12995,0.00041,NONE,,1.0,0.0,0.8652
LN107290,2025-05,0.1316,0.00033,NONE,,1.0,0.0,0.8764
LN107290,2025-06,0.135,0.00033,NONE,,1.0,0.0,0.8991
LN107291,2024-02,0.10238,0.00041,NONE,,1.0,0.0,0.6814
LN107291,2024-03,0.08786,0.00044,NONE,,1.0,0.0,0.5845
LN107291,2024-04,0.07942,0.00044,NONE,,1.0,0.0,0.5283
LN107291,2024-05,0.07219,0.00087,NONE,,1.0,0.0,0.4789
LN107291,2024-06,0.06985,0.00056,NONE,,1.0,0.0,0.4642
LN107291,2024-07,0.0707,0.00056,NONE,,1.0,0.0,0.4698
LN107291,2024-08,0.06463,0.00056,NONE,,1.0,0.0,0.4294
LN107291,2024-09,0.06521,0.00047,NONE,,1.0,0.0,0.4335
